date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:31:35	58553/58553	---M--	200	added ('OK')	image/jpeg	etag:%22e4b9-5cf64dce-9419b9;;;%22	https://vetra.laborasyon.com/assets/images/photo6.jpg	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/assets/images/photo6.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
13:31:39	31668/31668	---M--	200	added ('OK')	image/jpeg	etag:%227bb4-5cf64dd2-9419e1;;;%22	https://vetra.laborasyon.com/assets/images/portfolio-three.jpg	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/assets/images/portfolio-three.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
13:31:39	71887/71887	---M--	200	added ('OK')	image/jpeg	etag:%22118cf-5cf64dd0-9419e3;;;%22	https://vetra.laborasyon.com/assets/images/portfolio-four.jpg	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/assets/images/portfolio-four.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
13:31:40	20087/20087	---M-Z	200	added ('OK')	application/x-javascript	etag:%224e77-5cf64de6-941b9a;gz%22	https://vetra.laborasyon.com/libs/lightbox/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/lightbox/jquery.magnific-popup.min.js	(from https://vetra.laborasyon.com/demos/default/search-page.html)
13:31:40	1229/1229	---M-Z	200	added ('OK')	application/x-javascript	etag:%224cd-5d0e1fa2-8c121f;gz%22	https://vetra.laborasyon.com/dist/js/examples/lightbox.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/lightbox.js	(from https://vetra.laborasyon.com/demos/default/search-page.html)
13:31:41	139590/139590	---M-Z	200	added ('OK')	text/html	etag:%2222146-60c5f02c-94167a;gz%22	https://vetra.laborasyon.com/demos/default/card.html	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/demos/default/card.html	(from https://vetra.laborasyon.com/demos/default/index.html)
13:31:41	24103/24103	---M-Z	200	added ('OK')	application/x-javascript	etag:%225e27-60939598-9419f8;gz%22	https://vetra.laborasyon.com/libs/masonry.pkgd.min.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/masonry.pkgd.min.js	(from https://vetra.laborasyon.com/demos/default/card-masonry.html)
13:31:42	89298/89298	---M--	200	added ('OK')	image/jpeg	etag:%2215cd2-60880d82-9419d8;;;%22	https://vetra.laborasyon.com/assets/images/carousel-1.jpg	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/assets/images/carousel-1.jpg	(from https://vetra.laborasyon.com/demos/default/carousel.html)
13:31:42	43200/43200	---M--	200	added ('OK')	image/jpeg	etag:%22a8c0-60880e1e-9419ee;;;%22	https://vetra.laborasyon.com/assets/images/carousel-2.jpg	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/assets/images/carousel-2.jpg	(from https://vetra.laborasyon.com/demos/default/carousel.html)
13:31:42	701/701	---M-Z	200	added ('OK')	application/x-javascript	etag:%222bd-604a95e4-8c1219;gz%22	https://vetra.laborasyon.com/dist/js/examples/modal.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/modal.js	(from https://vetra.laborasyon.com/demos/default/modal.html)
13:31:43	618/618	---M-Z	200	added ('OK')	application/x-javascript	etag:%2226a-604a97b6-8c1216;gz%22	https://vetra.laborasyon.com/dist/js/examples/toast.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/toast.js	(from https://vetra.laborasyon.com/demos/default/toasts.html)
13:31:43	690/690	---M-Z	200	added ('OK')	application/x-javascript	etag:%222b2-6013dc70-8c1201;gz%22	https://vetra.laborasyon.com/dist/js/examples/form-validation.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/form-validation.js	(from https://vetra.laborasyon.com/demos/default/form-validation.html)
13:31:44	1513/1513	---M-Z	200	added ('OK')	application/x-javascript	etag:%225e9-5d9a4486-8c1220;gz%22	https://vetra.laborasyon.com/dist/js/examples/form-wizard.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/form-wizard.js	(from https://vetra.laborasyon.com/demos/default/form-wizard.html)
13:31:44	10550/10550	---M-Z	200	added ('OK')	application/x-javascript	etag:%222936-5e2ae23a-9419fa;gz%22	https://vetra.laborasyon.com/libs/form-repeater/repeater.min.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/form-repeater/repeater.min.js	(from https://vetra.laborasyon.com/demos/default/form-repeater.html)
13:31:44	741/741	---M-Z	200	added ('OK')	application/x-javascript	etag:%222e5-604a9402-8c1213;gz%22	https://vetra.laborasyon.com/dist/js/examples/form-repeater.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/form-repeater.js	(from https://vetra.laborasyon.com/demos/default/form-repeater.html)
13:31:45	9140/9140	---M-Z	200	added ('OK')	text/css	etag:%2223b4-5cf64de2-941c66;gz%22	https://vetra.laborasyon.com/libs/dropzone/dropzone.css	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/dropzone/dropzone.css	(from https://vetra.laborasyon.com/demos/default/file-upload.html)
13:31:45	42487/42487	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a5f7-5cf64de2-941c65;gz%22	https://vetra.laborasyon.com/libs/dropzone/dropzone.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/dropzone/dropzone.js	(from https://vetra.laborasyon.com/demos/default/file-upload.html)
13:31:46	556/556	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222c-604a9462-8c120b;gz%22	https://vetra.laborasyon.com/dist/js/examples/ckeditor.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/ckeditor.js	(from https://vetra.laborasyon.com/demos/default/ckeditor.html)
13:31:46	639732/639732	---M-Z	200	added ('OK')	application/x-javascript	etag:%229c2f4-5ea979f4-941ca9;gz%22	https://vetra.laborasyon.com/libs/ckeditor5/ckeditor.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/ckeditor5/ckeditor.js	(from https://vetra.laborasyon.com/demos/default/ckeditor.html)
13:31:46	1040/1040	---M-Z	200	added ('OK')	application/x-javascript	etag:%22410-60116a9e-8c120a;gz%22	https://vetra.laborasyon.com/dist/js/examples/range-slider.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/range-slider.js	(from https://vetra.laborasyon.com/demos/default/range-slider.html)
13:31:46	187/187	---M--	200	added ('OK')	application/x-javascript	etag:%22bb-5eee0c68-8c1221;;;%22	https://vetra.laborasyon.com/dist/js/examples/select2.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/select2.js	(from https://vetra.laborasyon.com/demos/default/select2.html)
13:31:47	56549/56549	---M-Z	200	added ('OK')	text/html	etag:%22dce5-60c4f6a8-94168a;gz%22	https://vetra.laborasyon.com/demos/default/tags-input.html	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/demos/default/tags-input.html	(from https://vetra.laborasyon.com/demos/default/index.html)
13:31:47	23236/23236	---M-Z	200	added ('OK')	application/x-javascript	etag:%225ac4-5cf64de6-941bdf;gz%22	https://vetra.laborasyon.com/libs/input-mask/jquery.mask.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/input-mask/jquery.mask.js	(from https://vetra.laborasyon.com/demos/default/input-mask.html)
13:31:47	355/355	---M-Z	200	added ('OK')	application/x-javascript	etag:%22163-5d99ec52-8c1207;gz%22	https://vetra.laborasyon.com/dist/js/examples/input-mask.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/input-mask.js	(from https://vetra.laborasyon.com/demos/default/input-mask.html)
13:31:47	1417/1417	---M-Z	200	added ('OK')	application/x-javascript	etag:%22589-60128bae-8c1200;gz%22	https://vetra.laborasyon.com/dist/js/examples/datepicker.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/datepicker.js	(from https://vetra.laborasyon.com/demos/default/datepicker.html)
13:31:48	168/168	---M--	200	added ('OK')	application/x-javascript	etag:%22a8-6012eecc-8c1206;;;%22	https://vetra.laborasyon.com/dist/js/examples/clockpicker.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/clockpicker.js	(from https://vetra.laborasyon.com/demos/default/clockpicker.html)
13:31:48	32424/32424	---M-Z	200	added ('OK')	text/css	etag:%227ea8-60566c82-940fb6;gz%22	https://vetra.laborasyon.com/dist/icons/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/icons/font-awesome/css/font-awesome.min.css	(from https://vetra.laborasyon.com/demos/default/icons.html)
13:31:48	10129/10129	---M-Z	200	added ('OK')	text/css	etag:%222791-56464e4c-94165c;gz%22	https://vetra.laborasyon.com/dist/icons/weather/css/weather.min.css	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/icons/weather/css/weather.min.css	(from https://vetra.laborasyon.com/demos/default/icons.html)
13:31:51	23541/23541	---M--	200	added ('OK')	application/javascript	etag:%226276894b-5bf5%22	https://apexcharts.com/samples/assets/irregular-data-series.js	C:/My%20Web%20Sites/admin%20dashboard/apexcharts.com/samples/assets/irregular-data-series.js	(from https://vetra.laborasyon.com/demos/default/apexchart.html)
13:31:54	10060/10060	---M-Z	200	added ('OK')	application/x-javascript	etag:%22274c-5f242b72-8e0c93;gz%22	https://vetra.laborasyon.com/dist/js/examples/charts/chartjs.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/charts/chartjs.js	(from https://vetra.laborasyon.com/demos/default/chartjs.html)
13:31:55	92775/92775	---M-Z	200	added ('OK')	application/x-javascript	etag:%2216a67-5d153ea4-941cc8;gz%22	https://vetra.laborasyon.com/libs/charts/justgage/raphael-2.1.4.min.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/charts/justgage/raphael-2.1.4.min.js	(from https://vetra.laborasyon.com/demos/default/justgage.html)
13:31:56	39331/39331	---M-Z	200	added ('OK')	application/x-javascript	etag:%2299a3-5d153ea4-941cc9;gz%22	https://vetra.laborasyon.com/libs/charts/justgage/justgage.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/charts/justgage/justgage.js	(from https://vetra.laborasyon.com/demos/default/justgage.html)
13:31:56	8460/8460	---M-Z	200	added ('OK')	application/x-javascript	etag:%22210c-5f242a4c-8e0c95;gz%22	https://vetra.laborasyon.com/dist/js/examples/charts/justgage.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/charts/justgage.js	(from https://vetra.laborasyon.com/demos/default/justgage.html)
13:31:56	435/435	---M-Z	200	added ('OK')	text/css	etag:%221b3-5d153ea4-941ccd;gz%22	https://vetra.laborasyon.com/libs/charts/morsis/morris.css	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/charts/morsis/morris.css	(from https://vetra.laborasyon.com/demos/default/morsis.html)
13:31:56	35658/35658	---M-Z	200	added ('OK')	application/x-javascript	etag:%228b4a-5d153ea4-941ccb;gz%22	https://vetra.laborasyon.com/libs/charts/morsis/morris.min.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/charts/morsis/morris.min.js	(from https://vetra.laborasyon.com/demos/default/morsis.html)
13:31:57	92775/92775	---M-Z	200	added ('OK')	application/x-javascript	etag:%2216a67-5d153ea4-941ccc;gz%22	https://vetra.laborasyon.com/libs/charts/morsis/raphael-2.1.4.min.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/charts/morsis/raphael-2.1.4.min.js	(from https://vetra.laborasyon.com/demos/default/morsis.html)
13:31:57	2540/2540	---M-Z	200	added ('OK')	application/x-javascript	etag:%229ec-5f2411e8-8e0c94;gz%22	https://vetra.laborasyon.com/dist/js/examples/charts/morsis.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/charts/morsis.js	(from https://vetra.laborasyon.com/demos/default/morsis.html)
13:31:57	613/613	---M-Z	200	added ('OK')	text/css	etag:%22265-5a97a1ce-941c43;gz%22	https://vetra.laborasyon.com/libs/vmap/jqvmap.min.css	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/vmap/jqvmap.min.css	(from https://vetra.laborasyon.com/demos/default/vector-map.html)
13:31:57	21150/21150	---M-Z	200	added ('OK')	application/x-javascript	etag:%22529e-5a97a1ce-941c45;gz%22	https://vetra.laborasyon.com/libs/vmap/jquery.vmap.min.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/vmap/jquery.vmap.min.js	(from https://vetra.laborasyon.com/demos/default/vector-map.html)
13:31:58	60599/60599	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ecb7-5a97a1ce-941c5f;gz%22	https://vetra.laborasyon.com/libs/vmap/maps/jquery.vmap.world.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/vmap/maps/jquery.vmap.world.js	(from https://vetra.laborasyon.com/demos/default/vector-map.html)
13:31:58	47712/47712	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ba60-5a97a1ce-941c55;gz%22	https://vetra.laborasyon.com/libs/vmap/maps/jquery.vmap.usa.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/vmap/maps/jquery.vmap.usa.js	(from https://vetra.laborasyon.com/demos/default/vector-map.html)
13:31:58	946/946	---M-Z	200	added ('OK')	application/x-javascript	etag:%223b2-601545be-8c1209;gz%22	https://vetra.laborasyon.com/dist/js/examples/vmap.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/vmap.js	(from https://vetra.laborasyon.com/demos/default/vector-map.html)
13:31:58	32433/32433	---M-Z	200	added ('OK')	text/css	etag:%227eb1-5e1c7bf6-941ae3;gz%22	https://vetra.laborasyon.com/libs/dataTable/datatables.min.css	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/dataTable/datatables.min.css	(from https://vetra.laborasyon.com/demos/default/datatable.html)
13:31:59	125/125	---M--	200	added ('OK')	application/x-javascript	etag:%227d-6013e9b2-8c1202;;;%22	https://vetra.laborasyon.com/dist/js/examples/datatable.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/datatable.js	(from https://vetra.laborasyon.com/demos/default/datatable.html)
13:31:59	71750/71750	---M-Z	200	added ('OK')	text/css	etag:%2211846-60155ac8-941cbc;gz%22	https://vetra.laborasyon.com/libs/animate/animate.min.css	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/animate/animate.min.css	(from https://vetra.laborasyon.com/demos/default/sweet-alert.html)
13:31:59	5661/5661	---M-Z	200	added ('OK')	application/x-javascript	etag:%22161d-60805070-8c120d;gz%22	https://vetra.laborasyon.com/dist/js/examples/sweet-alert.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/sweet-alert.js	(from https://vetra.laborasyon.com/demos/default/sweet-alert.html)
13:32:00	51282/51282	---M--	200	added ('OK')	image/jpeg	etag:%22c852-5cf64dce-9419c6;;;%22	https://vetra.laborasyon.com/assets/images/photo7.jpg	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/assets/images/photo7.jpg	(from https://vetra.laborasyon.com/demos/default/lightbox.html)
13:32:01	36066/36066	---M--	200	added ('OK')	image/jpeg	etag:%228ce2-5cf64dd0-9419da;;;%22	https://vetra.laborasyon.com/assets/images/photo9.jpg	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/assets/images/photo9.jpg	(from https://vetra.laborasyon.com/demos/default/lightbox.html)
13:32:01	52197/52197	---M--	200	added ('OK')	image/jpeg	etag:%22cbe5-5cf64dd0-9419de;;;%22	https://vetra.laborasyon.com/assets/images/photo8.jpg	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/assets/images/photo8.jpg	(from https://vetra.laborasyon.com/demos/default/lightbox.html)
13:32:02	8010/8010	---M-Z	200	added ('OK')	text/css	etag:%221f4a-6015770a-941c69;gz%22	https://vetra.laborasyon.com/libs/introjs/introjs.min.css	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/introjs/introjs.min.css	(from https://vetra.laborasyon.com/demos/default/introjs.html)
13:32:03	47550/47550	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b9be-60156e94-941c68;gz%22	https://vetra.laborasyon.com/libs/introjs/intro.min.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/introjs/intro.min.js	(from https://vetra.laborasyon.com/demos/default/introjs.html)
13:32:03	748/748	---M-Z	200	added ('OK')	application/x-javascript	etag:%222ec-60808e6e-8c1203;gz%22	https://vetra.laborasyon.com/dist/js/examples/intro.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/intro.js	(from https://vetra.laborasyon.com/demos/default/introjs.html)
13:32:03	2026/2026	---M-Z	200	added ('OK')	text/css	etag:%227ea-60156baa-941cb9;gz%22	https://vetra.laborasyon.com/libs/nestable/jquery.nestable.min.css	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/nestable/jquery.nestable.min.css	(from https://vetra.laborasyon.com/demos/default/nestable.html)
13:32:03	16457/16457	---M-Z	200	added ('OK')	application/x-javascript	etag:%224049-60156706-941cba;gz%22	https://vetra.laborasyon.com/libs/nestable/jquery.nestable.min.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/nestable/jquery.nestable.min.js	(from https://vetra.laborasyon.com/demos/default/nestable.html)
13:32:11	470/470	---M-Z	200	added ('OK')	application/x-javascript	etag:%221d6-60156b26-8c1211;gz%22	https://vetra.laborasyon.com/dist/js/examples/nestable.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/nestable.js	(from https://vetra.laborasyon.com/demos/default/nestable.html)
13:32:14	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-537f940e-940fbb;;;%22	https://vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify.eot?	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/icons/themify-icons/fonts/themifyd41d.eot	(from https://vetra.laborasyon.com/dist/icons/themify-icons/themify-icons.css)
13:32:14	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-537f940e-940fbc;;;%22	https://vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify.woff?-fvbane	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify9f24.woff	(from https://vetra.laborasyon.com/dist/icons/themify-icons/themify-icons.css)
13:32:15	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22132f8-537f940e-940fba;;;%22	https://vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify9f24.ttf	(from https://vetra.laborasyon.com/dist/icons/themify-icons/themify-icons.css)
13:32:15	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	etag:%223931d-537f940e-940fbd;gz%22	https://vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/icons/themify-icons/fonts/themify9f24.svg	(from https://vetra.laborasyon.com/dist/icons/themify-icons/themify-icons.css)
13:32:16	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-59d34108-941b8c;;;%22	https://vetra.laborasyon.com/libs/slick/ajax-loader.gif	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/slick/ajax-loader.gif	(from https://vetra.laborasyon.com/libs/slick/slick-theme.css)
13:32:16	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-59d34108-941b90;;;%22	https://vetra.laborasyon.com/libs/slick/fonts/slick.eot	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/slick/fonts/slick.eot	(from https://vetra.laborasyon.com/libs/slick/slick-theme.css)
13:32:17	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-59d34108-941b90;;;%22	https://vetra.laborasyon.com/libs/slick/fonts/slick.eot?	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/slick/fonts/slickd41d.eot	(from https://vetra.laborasyon.com/libs/slick/slick-theme.css)
13:32:17	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%22564-59d34108-941b92;;;%22	https://vetra.laborasyon.com/libs/slick/fonts/slick.woff	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/slick/fonts/slick.woff	(from https://vetra.laborasyon.com/libs/slick/slick-theme.css)
13:32:17	1892/1892	---M--	200	added ('OK')	application/x-font-ttf	etag:%22764-59d34108-941b93;;;%22	https://vetra.laborasyon.com/libs/slick/fonts/slick.ttf	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/slick/fonts/slick.ttf	(from https://vetra.laborasyon.com/libs/slick/slick-theme.css)
13:32:17	2152/2152	---M-Z	200	added ('OK')	image/svg+xml	etag:%22868-59d34108-941b91;gz%22	https://vetra.laborasyon.com/libs/slick/fonts/slick.svg	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/slick/fonts/slick.svg	(from https://vetra.laborasyon.com/libs/slick/slick-theme.css)
13:32:19	1236/1236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Apr%202023%2013:32:18%20GMT	https://vetra.laborasyon.com/demos/default/blots/	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/demos/default/blots/index.html	(from https://vetra.laborasyon.com/libs/quill/quill.js)
13:32:21	1236/1236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Apr%202023%2013:32:20%20GMT	https://vetra.laborasyon.com/demos/default/formats/	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/demos/default/formats/index.html	(from https://vetra.laborasyon.com/libs/quill/quill.js)
13:32:22	2246921/2246921	---M-Z	200	added ('OK')	application/x-javascript	etag:%22224909-60566c8c-941b6b;gz%22	https://vetra.laborasyon.com/libs/dataTable/datatables.min.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/dataTable/datatables.min.js	(from https://vetra.laborasyon.com/demos/default/datatable.html)
13:32:23	1121/1121	---M-Z	200	added ('OK')	text/css	etag:%22461-5cf64de8-941c3d;gz%22	https://vetra.laborasyon.com/libs/tagsinput/bootstrap-tagsinput.css	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/tagsinput/bootstrap-tagsinput.css	(from https://vetra.laborasyon.com/demos/default/email.html)
13:32:23	803/803	---M-Z	200	added ('OK')	application/x-javascript	etag:%22323-60769aac-8c1205;gz%22	https://vetra.laborasyon.com/dist/js/examples/invoices.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/dist/js/examples/invoices.js	(from https://vetra.laborasyon.com/demos/default/invoices.html)
13:32:24	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e27-0gJSz3bDvorzeoQV0TrTaMditNg%22	https://cdn.jsdelivr.net/npm/masonry-layout@4.2.2/dist/masonry.pkgd.min.js	C:/My%20Web%20Sites/admin%20dashboard/cdn.jsdelivr.net/npm/masonry-layout@4.2.2/dist/masonry.pkgd.min.js	(from https://vetra.laborasyon.com/demos/default/card.html)
13:32:25	434839/434839	---M--	200	added ('OK')	image/jpeg	etag:%226a297-5cf64dd2-9419ba;;;%22	https://vetra.laborasyon.com/assets/images/portfolio-six.jpg	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/assets/images/portfolio-six.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
13:32:25	596249/596249	---M-Z	200	added ('OK')	application/x-javascript	etag:%2291919-5d9473aa-941cc6;gz%22	https://vetra.laborasyon.com/libs/charts/chartjs/chart.min.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/libs/charts/chartjs/chart.min.js	(from https://vetra.laborasyon.com/demos/default/chartjs.html)
13:32:26	1236/1236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Apr%202023%2013:32:25%20GMT	https://vetra.laborasyon.com/demos/default/raphael.svg	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/demos/default/raphael.f9.delayed	(from https://vetra.laborasyon.com/libs/charts/justgage/raphael-2.1.4.min.js)
13:32:27	1236/1236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Apr%202023%2013:32:27%20GMT	https://vetra.laborasyon.com/demos/default/zlib/deflate.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/demos/default/zlib/deflate.js	(from https://vetra.laborasyon.com/libs/dataTable/datatables.min.js)
13:32:27	1236/1236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Apr%202023%2013:32:27%20GMT	https://vetra.laborasyon.com/demos/default/zlib/inflate.js	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/demos/default/zlib/inflate.js	(from https://vetra.laborasyon.com/libs/dataTable/datatables.min.js)
13:32:30	1236/1236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Apr%202023%2013:32:29%20GMT	https://vetra.laborasyon.com/demos/default/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/demos/default/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://vetra.laborasyon.com/libs/dataTable/datatables.min.js)
13:32:32	1236/1236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Apr%202023%2013:32:32%20GMT	https://vetra.laborasyon.com/demos/default/buttons.pdf	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/demos/default/buttons.pdf	(from https://vetra.laborasyon.com/libs/dataTable/datatables.min.js)
13:32:32	197116/197116	---M--	200	added ('OK')	image/jpeg	etag:%22301fc-5cf64dd0-9419ec;;;%22	https://vetra.laborasyon.com/assets/images/portfolio-five.jpg	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/assets/images/portfolio-five.jpg	(from https://vetra.laborasyon.com/demos/default/search-page.html)
13:32:32	1236/1236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Apr%202023%2013:32:32%20GMT	https://vetra.laborasyon.com/demos/default/xl/worksheets/sheet1.xml	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/demos/default/xl/worksheets/sheet1.xml	(from https://vetra.laborasyon.com/libs/dataTable/datatables.min.js)
13:32:32	1236/1236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Apr%202023%2013:32:32%20GMT	https://vetra.laborasyon.com/demos/default/xl/workbook.xml	C:/My%20Web%20Sites/admin%20dashboard/vetra.laborasyon.com/demos/default/xl/workbook.xml	(from https://vetra.laborasyon.com/libs/dataTable/datatables.min.js)
